champ	t0	Top	x=15000	y=913000	is_top_side=true	is_bottom_side=false
update	lead=3	line=Top	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=3	line=Top	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=3	line=Top	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=3	line=Top	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=3	line=Top	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=3	line=Mid	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=3	line=Mid	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=3	line=Mid	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=3	line=Mid	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=3	line=Mid	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=3	line=Mid	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=3	line=Mid	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=3	line=Mid	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=3	line=Bottom	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=3	line=Bottom	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=3	line=Bottom	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=3	line=Bottom	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=3	line=Bottom	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=3	line=Bottom	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=3	line=Bottom	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=3	line=Bottom	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=4	line=Top	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=4	line=Top	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=4	line=Top	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=4	line=Top	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=4	line=Top	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=4	line=Top	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=4	line=Top	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=4	line=Top	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=4	line=Mid	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=4	line=Mid	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=4	line=Mid	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=4	line=Mid	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=4	line=Mid	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=4	line=Mid	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=4	line=Mid	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=4	line=Mid	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=4	line=Bottom	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=4	line=Bottom	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=4	line=Bottom	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=4	line=Bottom	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=4	line=Bottom	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=4	line=Bottom	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=4	line=Bottom	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=4	line=Bottom	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=5	line=Top	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=5	line=Top	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=5	line=Top	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=5	line=Top	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=5	line=Top	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=5	line=Top	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=5	line=Top	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=5	line=Top	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=5	line=Mid	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=5	line=Mid	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=5	line=Mid	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=5	line=Mid	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=5	line=Mid	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=5	line=Mid	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=5	line=Mid	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=5	line=Mid	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=5	line=Bottom	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=5	line=Bottom	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=5	line=Bottom	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=5	line=Bottom	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=5	line=Bottom	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=5	line=Bottom	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=5	line=Bottom	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=5	line=Bottom	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=6	line=Top	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=6	line=Top	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=6	line=Top	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=6	line=Top	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=6	line=Top	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=6	line=Top	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=6	line=Top	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=6	line=Top	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Top, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=6	line=Mid	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=6	line=Mid	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=6	line=Mid	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=6	line=Mid	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=6	line=Mid	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=6	line=Mid	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=6	line=Mid	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=6	line=Mid	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Mid, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=6	line=Bottom	team=0	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=6	line=Bottom	team=0	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=6	line=Bottom	team=0	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=6	line=Bottom	team=0	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
update	lead=6	line=Bottom	team=1	phase=WaitResponse	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: WaitResponse }	is_cancel=true
update	lead=6	line=Bottom	team=1	phase=Setup	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Setup }	is_cancel=false
update	lead=6	line=Bottom	team=1	phase=Cancel	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: Cancel }	is_cancel=true
update	lead=6	line=Bottom	team=1	phase=ChangeJungle(Rhino)	ok=true	before=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	after=LineGankerPlan { line: Bottom, setup_limit: 100, wait_limit: 100, chats: [], phase: ChangeJungle(Rhino) }	is_cancel=false
